fellow_id,week,response_timestamp,survey_score,phone_number,email,phone_std
3MTT-F00647,7,2024-03-21 15:00:00,2.1,2348101932887,3mtt.f00647@gmail.com,2348101932887
3MTT-F00647,8,2024-03-28 20:00:00,3.6,8145264379,3mtt.f00647@gmail.com,2348145264379
3MTT-F00647,10,2024-04-13 13:00:00,2.4,7032171916,3mtt.f00647@gmail.com,2347032171916
3MTT-F00647,11,2024-04-20 13:00:00,3.7,08136349459,3mtt.f00647@yahoo.com,2348136349459
3MTT-F00647,12,2024-04-23 15:00:00,3.1,7039904951,3mtt.f00647@yahoo.com,2347039904951
3MTT-F00648,1,2024-02-05 09:00:00,2.0,+2349088726905,3mtt.f00648@yahoo.com,2349088726905
3MTT-F00648,2,2024-02-13 15:00:00,2.6,0813-666-9598,3mtt.f00648@gmail.com,2348136669598
3MTT-F00648,3,2024-02-22 19:00:00,2.0,009084731254,3mtt.f00648@gmail.com,2349084731254
3MTT-F00648,4,2024-02-28 09:00:00,2.9,+2348146740028,3mtt.f00648@gmail.com,2348146740028
3MTT-F00648,6,2024-03-11 15:00:00,2.7,+2348069850478,3mtt.f00648@gmail.com,2348069850478
3MTT-F00648,7,2024-03-23 14:00:00,2.3,2349052408287,3mtt.f00648@yahoo.com,2349052408287
3MTT-F00648,8,2024-03-31 12:00:00,4.6,+2348036470887,3mtt.f00648@gmail.com,2348036470887
3MTT-F00648,9,2024-04-06 14:00:00,4.0,2348143027587,3mtt.f00648@gmail.com,2348143027587
3MTT-F00648,11,2024-04-15 13:00:00,2.1,008039436596,3mtt.f00648@yahoo.com,2348039436596
3MTT-F00648,12,2024-04-28 20:00:00,3.0,+2348132336069,3mtt.f00648@gmail.com,2348132336069
3MTT-F00649,1,2024-02-09 18:00:00,3.3,008162152995,3mtt.f00649@gmail.com,2348162152995
3MTT-F00649,2,2024-02-18 15:00:00,3.9,+2349058548188,3mtt.f00649@gmail.com,2349058548188
3MTT-F00649,3,2024-02-24 19:00:00,3.9,008039412547,3mtt.f00649@gmail.com,2348039412547
3MTT-F00649,4,2024-02-26 20:00:00,2.6,+2347068409430,3mtt.f00649@gmail.com,2347068409430
3MTT-F00649,5,2024-03-09 14:00:00,4.6,0810-470-5471,3mtt.f00649@yahoo.com,2348104705471
3MTT-F00649,6,2024-03-11 11:00:00,4.3,8036957071,3mtt.f00649@gmail.com,2348036957071
3MTT-F00649,7,2024-03-19 18:00:00,4.0,008148527244,3mtt.f00649@yahoo.com,2348148527244
3MTT-F00649,8,2024-03-26 13:00:00,4.7,08067171188,3mtt.f00649@gmail.com,2348067171188
3MTT-F00649,11,2024-04-16 11:00:00,3.1,0806-328-0001,3mtt.f00649@gmail.com,2348063280001
3MTT-F00650,1,2024-02-05 16:00:00,3.9,08144950334,3mtt.f00650@gmail.com,2348144950334
3MTT-F00650,2,2024-02-15 11:00:00,3.2,2347031402269,3mtt.f00650@gmail.com,2347031402269
3MTT-F00650,4,2024-03-01 12:00:00,4.1,0810-180-2882,3mtt.f00650@yahoo.com,2348101802882
3MTT-F00650,5,2024-03-10 12:00:00,2.6,+2348142118318,3mtt.f00650@yahoo.com,2348142118318
3MTT-F00650,7,2024-03-20 18:00:00,2.7,2349087204868,3mtt.f00650@gmail.com,2349087204868
3MTT-F00650,8,2024-03-27 09:00:00,2.4,+2349082506983,3mtt.f00650@gmail.com,2349082506983
3MTT-F00650,9,2024-04-06 12:00:00,3.1,08108631468,3mtt.f00650@yahoo.com,2348108631468
3MTT-F00650,10,2024-04-14 09:00:00,4.4,07061669553,3mtt.f00650@gmail.com,2347061669553
3MTT-F00650,11,2024-04-21 19:00:00,2.3,0813-464-8807,3mtt.f00650@yahoo.com,2348134648807
3MTT-F00650,12,2024-04-22 15:00:00,2.2,2348147309839,3mtt.f00650@gmail.com,2348147309839
3MTT-F00651,1,2024-02-06 09:00:00,3.9,08032152348,3mtt.f00651@gmail.com,2348032152348
3MTT-F00651,2,2024-02-17 09:00:00,3.7,+2348132571779,3mtt.f00651@gmail.com,2348132571779
3MTT-F00651,3,2024-02-21 09:00:00,3.8,08147320360,3mtt.f00651@yahoo.com,2348147320360
3MTT-F00651,5,2024-03-08 15:00:00,2.1,008167844576,3mtt.f00651@gmail.com,2348167844576
3MTT-F00651,6,2024-03-11 19:00:00,2.8,2348161929932,3mtt.f00651@gmail.com,2348161929932
3MTT-F00651,7,2024-03-23 15:00:00,4.3,009050005067,3mtt.f00651@gmail.com,2349050005067
3MTT-F00651,8,2024-03-26 14:00:00,3.6,0706-688-0109,3mtt.f00651@gmail.com,2347066880109
3MTT-F00651,10,2024-04-14 11:00:00,2.8,8139045057,3mtt.f00651@gmail.com,2348139045057
3MTT-F00651,11,2024-04-18 11:00:00,2.2,0810-259-7223,3mtt.f00651@gmail.com,2348102597223
3MTT-F00652,2,2024-02-17 18:00:00,3.6,7035831604,3mtt.f00652@gmail.com,2347035831604
3MTT-F00652,4,2024-02-26 11:00:00,2.6,08147262928,3mtt.f00652@gmail.com,2348147262928
3MTT-F00652,6,2024-03-17 20:00:00,4.1,+2348138248580,3mtt.f00652@gmail.com,2348138248580
3MTT-F00652,7,2024-03-22 17:00:00,4.1,07068939725,3mtt.f00652@gmail.com,2347068939725
3MTT-F00652,8,2024-03-28 14:00:00,2.9,+2348142885518,3mtt.f00652@yahoo.com,2348142885518
3MTT-F00652,9,2024-04-02 17:00:00,4.5,2347035345238,3mtt.f00652@yahoo.com,2347035345238
3MTT-F00652,10,2024-04-11 09:00:00,2.2,8060559794,3mtt.f00652@gmail.com,2348060559794
3MTT-F00652,11,2024-04-17 09:00:00,2.7,007032628989,3mtt.f00652@yahoo.com,2347032628989
3MTT-F00652,12,2024-04-26 13:00:00,3.2,007035603566,3mtt.f00652@gmail.com,2347035603566
3MTT-F00653,1,2024-02-10 17:00:00,3.1,0703-176-5707,3mtt.f00653@gmail.com,2347031765707
3MTT-F00653,2,2024-02-12 10:00:00,2.0,08162586637,3mtt.f00653@gmail.com,2348162586637
3MTT-F00653,3,2024-02-23 19:00:00,3.6,008039126671,3mtt.f00653@yahoo.com,2348039126671
3MTT-F00653,4,2024-02-27 11:00:00,2.6,09087130271,3mtt.f00653@gmail.com,2349087130271
3MTT-F00653,5,2024-03-05 10:00:00,3.3,2348031873637,3mtt.f00653@gmail.com,2348031873637
3MTT-F00653,6,2024-03-13 10:00:00,2.1,08100021912,3mtt.f00653@gmail.com,2348100021912
3MTT-F00653,7,2024-03-20 12:00:00,4.9,2348149688248,3mtt.f00653@gmail.com,2348149688248
3MTT-F00653,8,2024-03-25 15:00:00,4.9,07038487415,3mtt.f00653@gmail.com,2347038487415
3MTT-F00653,10,2024-04-10 15:00:00,3.1,0703-880-6174,3mtt.f00653@gmail.com,2347038806174
3MTT-F00653,11,2024-04-18 20:00:00,3.3,+2347037183449,3mtt.f00653@gmail.com,2347037183449
3MTT-F00653,12,2024-04-24 15:00:00,2.5,0706-365-5560,3mtt.f00653@yahoo.com,2347063655560
3MTT-F00654,2,2024-02-16 17:00:00,4.2,2347061691306,3mtt.f00654@gmail.com,2347061691306
3MTT-F00654,3,2024-02-25 18:00:00,2.5,0813-850-3413,3mtt.f00654@yahoo.com,2348138503413
3MTT-F00654,4,2024-03-02 08:00:00,4.6,2348141515258,3mtt.f00654@yahoo.com,2348141515258
3MTT-F00654,5,2024-03-07 08:00:00,2.0,08148132991,3mtt.f00654@gmail.com,2348148132991
3MTT-F00654,9,2024-04-06 20:00:00,3.4,+2349054058273,3mtt.f00654@gmail.com,2349054058273
3MTT-F00654,10,2024-04-12 14:00:00,3.1,2349088989208,3mtt.f00654@gmail.com,2349088989208
3MTT-F00654,11,2024-04-17 20:00:00,3.0,0803-316-3073,3mtt.f00654@gmail.com,2348033163073
3MTT-F00655,1,2024-02-08 18:00:00,4.5,+2348062253769,3mtt.f00655@yahoo.com,2348062253769
3MTT-F00655,2,2024-02-17 16:00:00,2.4,07031042071,3mtt.f00655@yahoo.com,2347031042071
3MTT-F00655,3,2024-02-24 18:00:00,3.0,008163918075,3mtt.f00655@yahoo.com,2348163918075
3MTT-F00655,5,2024-03-06 17:00:00,2.6,2348132933074,3mtt.f00655@gmail.com,2348132933074
3MTT-F00655,6,2024-03-15 11:00:00,2.3,08034988069,3mtt.f00655@gmail.com,2348034988069
3MTT-F00655,7,2024-03-19 15:00:00,2.4,+2348166615928,3mtt.f00655@gmail.com,2348166615928
3MTT-F00655,8,2024-03-26 16:00:00,2.5,+2348109716991,3mtt.f00655@gmail.com,2348109716991
3MTT-F00655,9,2024-04-03 09:00:00,2.7,08038151130,3mtt.f00655@gmail.com,2348038151130
3MTT-F00655,11,2024-04-20 17:00:00,4.2,+2348061443424,3mtt.f00655@gmail.com,2348061443424
3MTT-F00655,12,2024-04-24 19:00:00,3.2,0816-546-6390,3mtt.f00655@gmail.com,2348165466390
3MTT-F00656,1,2024-02-08 13:00:00,4.0,8069112949,3mtt.f00656@gmail.com,2348069112949
3MTT-F00656,2,2024-02-13 15:00:00,2.4,7031975028,3mtt.f00656@gmail.com,2347031975028
3MTT-F00656,3,2024-02-20 16:00:00,2.2,+2347035498562,3mtt.f00656@yahoo.com,2347035498562
3MTT-F00656,4,2024-02-29 18:00:00,3.4,2348162186733,3mtt.f00656@yahoo.com,2348162186733
3MTT-F00656,5,2024-03-07 18:00:00,3.6,+2348142004516,3mtt.f00656@yahoo.com,2348142004516
3MTT-F00656,7,2024-03-20 09:00:00,3.4,2349052733502,3mtt.f00656@gmail.com,2349052733502
3MTT-F00656,8,2024-03-26 09:00:00,3.8,0905-982-3722,3mtt.f00656@gmail.com,2349059823722
3MTT-F00656,9,2024-04-03 12:00:00,4.2,+2348139071223,3mtt.f00656@gmail.com,2348139071223
3MTT-F00656,10,2024-04-08 08:00:00,4.4,+2348142324844,3mtt.f00656@yahoo.com,2348142324844
3MTT-F00656,11,2024-04-17 09:00:00,2.6,0814-488-7055,3mtt.f00656@gmail.com,2348144887055
3MTT-F00656,12,2024-04-24 15:00:00,4.2,7062944930,3mtt.f00656@yahoo.com,2347062944930
3MTT-F00657,1,2024-02-10 10:00:00,4.4,2348162153282,3mtt.f00657@yahoo.com,2348162153282
3MTT-F00657,2,2024-02-18 08:00:00,2.3,0810-162-6456,3mtt.f00657@gmail.com,2348101626456
3MTT-F00657,3,2024-02-23 15:00:00,2.4,2348061384704,3mtt.f00657@gmail.com,2348061384704
3MTT-F00657,4,2024-03-01 11:00:00,2.0,2348033829553,3mtt.f00657@gmail.com,2348033829553
3MTT-F00657,5,2024-03-09 20:00:00,4.4,8167038857,3mtt.f00657@gmail.com,2348167038857
3MTT-F00657,7,2024-03-19 11:00:00,2.6,008100635999,3mtt.f00657@gmail.com,2348100635999
3MTT-F00657,8,2024-03-31 08:00:00,2.4,2348067508105,3mtt.f00657@gmail.com,2348067508105
3MTT-F00657,10,2024-04-09 10:00:00,4.8,+2348105221198,3mtt.f00657@yahoo.com,2348105221198
3MTT-F00657,12,2024-04-23 11:00:00,2.8,009051291686,3mtt.f00657@yahoo.com,2349051291686
3MTT-F00658,1,2024-02-11 11:00:00,5.0,008063818487,3mtt.f00658@gmail.com,2348063818487
3MTT-F00658,2,2024-02-15 15:00:00,2.2,008039093320,3mtt.f00658@yahoo.com,2348039093320
3MTT-F00658,3,2024-02-20 13:00:00,4.5,8161695628,3mtt.f00658@gmail.com,2348161695628
3MTT-F00658,4,2024-02-29 17:00:00,2.2,009052091003,3mtt.f00658@yahoo.com,2349052091003
3MTT-F00658,5,2024-03-10 13:00:00,4.8,008038273377,3mtt.f00658@gmail.com,2348038273377
3MTT-F00658,10,2024-04-13 13:00:00,4.7,0908-365-7485,3mtt.f00658@gmail.com,2349083657485
3MTT-F00658,11,2024-04-18 19:00:00,2.7,8135744338,3mtt.f00658@yahoo.com,2348135744338
3MTT-F00659,2,2024-02-18 09:00:00,4.3,8139399119,3mtt.f00659@yahoo.com,2348139399119
3MTT-F00659,5,2024-03-09 14:00:00,2.6,008061375964,3mtt.f00659@gmail.com,2348061375964
3MTT-F00659,7,2024-03-21 17:00:00,4.6,8133842818,3mtt.f00659@gmail.com,2348133842818
3MTT-F00659,8,2024-03-27 18:00:00,2.9,0803-010-3801,3mtt.f00659@gmail.com,2348030103801
3MTT-F00659,9,2024-04-03 18:00:00,4.8,0810-330-2973,3mtt.f00659@yahoo.com,2348103302973
3MTT-F00659,10,2024-04-12 18:00:00,4.1,0814-403-3921,3mtt.f00659@gmail.com,2348144033921
3MTT-F00659,11,2024-04-19 18:00:00,4.7,2348036840051,3mtt.f00659@gmail.com,2348036840051
3MTT-F00659,12,2024-04-24 09:00:00,4.5,08033994920,3mtt.f00659@yahoo.com,2348033994920
3MTT-F00660,1,2024-02-11 11:00:00,4.0,08164228995,3mtt.f00660@yahoo.com,2348164228995
3MTT-F00660,2,2024-02-17 10:00:00,4.5,+2348162565094,3mtt.f00660@yahoo.com,2348162565094
3MTT-F00660,3,2024-02-24 12:00:00,4.4,+2347065699033,3mtt.f00660@gmail.com,2347065699033
3MTT-F00660,4,2024-02-27 09:00:00,3.9,8144347975,3mtt.f00660@gmail.com,2348144347975
3MTT-F00660,5,2024-03-07 11:00:00,2.6,009089960432,3mtt.f00660@gmail.com,2349089960432
3MTT-F00660,6,2024-03-11 10:00:00,2.4,0814-043-7965,3mtt.f00660@gmail.com,2348140437965
3MTT-F00660,7,2024-03-19 20:00:00,3.4,008134174909,3mtt.f00660@yahoo.com,2348134174909
3MTT-F00660,8,2024-03-28 14:00:00,3.8,2348067164207,3mtt.f00660@gmail.com,2348067164207
3MTT-F00660,10,2024-04-08 18:00:00,3.4,08147842510,3mtt.f00660@gmail.com,2348147842510
3MTT-F00660,11,2024-04-20 16:00:00,3.6,009057119674,3mtt.f00660@gmail.com,2349057119674
3MTT-F00660,12,2024-04-23 09:00:00,3.1,+2348149706699,3mtt.f00660@gmail.com,2348149706699
3MTT-F00661,1,2024-02-07 20:00:00,2.9,2348162892624,3mtt.f00661@gmail.com,2348162892624
3MTT-F00661,5,2024-03-04 10:00:00,3.7,09084614554,3mtt.f00661@gmail.com,2349084614554
3MTT-F00661,8,2024-03-27 13:00:00,4.3,0706-839-8215,3mtt.f00661@gmail.com,2347068398215
3MTT-F00661,10,2024-04-10 14:00:00,4.7,+2349085672308,3mtt.f00661@gmail.com,2349085672308
3MTT-F00661,11,2024-04-17 11:00:00,4.2,0703-493-7479,3mtt.f00661@gmail.com,2347034937479
3MTT-F00661,12,2024-04-25 19:00:00,4.7,008108838491,3mtt.f00661@gmail.com,2348108838491
3MTT-F00662,1,2024-02-07 15:00:00,4.1,8102894806,3mtt.f00662@yahoo.com,2348102894806
3MTT-F00662,2,2024-02-17 18:00:00,2.3,09056264778,3mtt.f00662@yahoo.com,2349056264778
3MTT-F00662,3,2024-02-20 19:00:00,4.5,8107661772,3mtt.f00662@gmail.com,2348107661772
3MTT-F00662,4,2024-02-27 19:00:00,4.6,+2348069390200,3mtt.f00662@yahoo.com,2348069390200
3MTT-F00662,5,2024-03-04 20:00:00,3.3,2347034400903,3mtt.f00662@gmail.com,2347034400903
3MTT-F00662,6,2024-03-12 12:00:00,2.5,0703-305-6960,3mtt.f00662@gmail.com,2347033056960
3MTT-F00662,7,2024-03-19 20:00:00,2.6,2348030679928,3mtt.f00662@gmail.com,2348030679928
3MTT-F00662,8,2024-03-27 13:00:00,3.0,0703-226-0817,3mtt.f00662@yahoo.com,2347032260817
3MTT-F00662,9,2024-04-01 09:00:00,4.5,+2348069080479,3mtt.f00662@yahoo.com,2348069080479
3MTT-F00662,10,2024-04-13 08:00:00,3.1,7068488825,3mtt.f00662@gmail.com,2347068488825
3MTT-F00662,11,2024-04-16 20:00:00,4.2,0813-725-8114,3mtt.f00662@gmail.com,2348137258114
3MTT-F00662,12,2024-04-22 20:00:00,5.0,+2347067313285,3mtt.f00662@gmail.com,2347067313285
3MTT-F00663,1,2024-02-08 12:00:00,3.9,2349056677190,3mtt.f00663@gmail.com,2349056677190
3MTT-F00663,3,2024-02-23 10:00:00,3.7,+2348148089707,3mtt.f00663@gmail.com,2348148089707
3MTT-F00663,4,2024-02-26 13:00:00,4.7,0813-917-7508,3mtt.f00663@gmail.com,2348139177508
3MTT-F00663,5,2024-03-07 19:00:00,3.2,9054311240,3mtt.f00663@gmail.com,2349054311240
3MTT-F00663,11,2024-04-20 12:00:00,2.7,0810-899-5704,3mtt.f00663@gmail.com,2348108995704
3MTT-F00663,12,2024-04-24 14:00:00,2.8,+2348161642196,3mtt.f00663@gmail.com,2348161642196
3MTT-F00664,1,2024-02-10 09:00:00,4.3,009057598607,3mtt.f00664@gmail.com,2349057598607
3MTT-F00664,5,2024-03-04 13:00:00,3.4,+2349082682483,3mtt.f00664@gmail.com,2349082682483
3MTT-F00664,6,2024-03-11 14:00:00,4.1,07030351957,3mtt.f00664@gmail.com,2347030351957
3MTT-F00664,7,2024-03-20 14:00:00,4.4,07062483483,3mtt.f00664@yahoo.com,2347062483483
3MTT-F00664,8,2024-03-27 13:00:00,2.0,2348104533495,3mtt.f00664@gmail.com,2348104533495
3MTT-F00664,10,2024-04-09 16:00:00,4.9,07069864684,3mtt.f00664@gmail.com,2347069864684
3MTT-F00664,11,2024-04-20 19:00:00,3.1,2348132824874,3mtt.f00664@gmail.com,2348132824874
3MTT-F00664,12,2024-04-25 10:00:00,4.8,+2349088259955,3mtt.f00664@gmail.com,2349088259955
3MTT-F00665,1,2024-02-11 08:00:00,3.1,07030006794,3mtt.f00665@gmail.com,2347030006794
3MTT-F00665,2,2024-02-12 10:00:00,2.1,+2348061162820,3mtt.f00665@yahoo.com,2348061162820
3MTT-F00665,4,2024-03-03 17:00:00,4.1,0803-397-0970,3mtt.f00665@yahoo.com,2348033970970
3MTT-F00665,5,2024-03-04 08:00:00,4.6,+2347066121999,3mtt.f00665@gmail.com,2347066121999
3MTT-F00665,7,2024-03-20 15:00:00,4.0,2348148835994,3mtt.f00665@gmail.com,2348148835994
3MTT-F00665,8,2024-03-25 10:00:00,4.1,08062086550,3mtt.f00665@gmail.com,2348062086550
3MTT-F00665,9,2024-04-01 17:00:00,2.9,+2348035847163,3mtt.f00665@yahoo.com,2348035847163
3MTT-F00665,10,2024-04-08 11:00:00,4.9,008062403601,3mtt.f00665@yahoo.com,2348062403601
3MTT-F00665,11,2024-04-19 10:00:00,3.4,009081760240,3mtt.f00665@gmail.com,2349081760240
3MTT-F00665,12,2024-04-28 19:00:00,3.0,08108879552,3mtt.f00665@gmail.com,2348108879552
3MTT-F00666,1,2024-02-11 14:00:00,2.4,2349081696708,3mtt.f00666@gmail.com,2349081696708
3MTT-F00666,2,2024-02-16 10:00:00,4.5,008038340017,3mtt.f00666@gmail.com,2348038340017
3MTT-F00666,3,2024-02-19 08:00:00,2.7,2349051606032,3mtt.f00666@gmail.com,2349051606032
3MTT-F00666,4,2024-02-27 11:00:00,4.8,2347039568896,3mtt.f00666@yahoo.com,2347039568896
3MTT-F00666,5,2024-03-05 12:00:00,3.4,0814-246-2599,3mtt.f00666@gmail.com,2348142462599
3MTT-F00666,6,2024-03-14 16:00:00,4.4,2348130550672,3mtt.f00666@gmail.com,2348130550672
3MTT-F00666,7,2024-03-22 11:00:00,5.0,008133391998,3mtt.f00666@yahoo.com,2348133391998
3MTT-F00666,8,2024-03-30 18:00:00,4.8,2348140287489,3mtt.f00666@yahoo.com,2348140287489
3MTT-F00666,9,2024-04-02 11:00:00,4.3,008161979912,3mtt.f00666@gmail.com,2348161979912
3MTT-F00666,10,2024-04-13 13:00:00,4.6,0816-517-4964,3mtt.f00666@yahoo.com,2348165174964
3MTT-F00666,11,2024-04-18 15:00:00,2.3,009084714395,3mtt.f00666@gmail.com,2349084714395
3MTT-F00666,12,2024-04-25 10:00:00,2.8,08035394772,3mtt.f00666@gmail.com,2348035394772
3MTT-F00667,1,2024-02-10 20:00:00,2.6,008064345648,3mtt.f00667@yahoo.com,2348064345648
3MTT-F00667,2,2024-02-17 09:00:00,3.0,09085730334,3mtt.f00667@yahoo.com,2349085730334
3MTT-F00667,3,2024-02-21 20:00:00,3.2,2349080709501,3mtt.f00667@yahoo.com,2349080709501
3MTT-F00667,4,2024-02-28 18:00:00,4.9,08136354057,3mtt.f00667@yahoo.com,2348136354057
3MTT-F00667,8,2024-03-26 12:00:00,3.8,9054571596,3mtt.f00667@yahoo.com,2349054571596
3MTT-F00667,9,2024-04-01 12:00:00,3.8,2348135046161,3mtt.f00667@gmail.com,2348135046161
3MTT-F00667,10,2024-04-14 09:00:00,4.7,08141185630,3mtt.f00667@gmail.com,2348141185630
3MTT-F00667,11,2024-04-21 19:00:00,3.3,008063121298,3mtt.f00667@yahoo.com,2348063121298
3MTT-F00668,1,2024-02-08 16:00:00,2.7,2348066123461,3mtt.f00668@gmail.com,2348066123461
3MTT-F00668,2,2024-02-13 17:00:00,4.3,08039065822,3mtt.f00668@gmail.com,2348039065822
3MTT-F00668,3,2024-02-25 12:00:00,3.2,7038186955,3mtt.f00668@gmail.com,2347038186955
3MTT-F00668,4,2024-03-03 09:00:00,4.7,2349059149088,3mtt.f00668@gmail.com,2349059149088
3MTT-F00668,5,2024-03-10 08:00:00,2.6,008038273636,3mtt.f00668@gmail.com,2348038273636
3MTT-F00668,6,2024-03-14 17:00:00,3.1,+2347032095822,3mtt.f00668@gmail.com,2347032095822
3MTT-F00668,7,2024-03-23 12:00:00,2.9,0706-670-1629,3mtt.f00668@yahoo.com,2347066701629
3MTT-F00668,9,2024-04-07 19:00:00,4.3,+2349054916584,3mtt.f00668@gmail.com,2349054916584
3MTT-F00668,10,2024-04-11 16:00:00,4.5,8100525734,3mtt.f00668@gmail.com,2348100525734
3MTT-F00668,11,2024-04-21 13:00:00,2.0,0803-838-9244,3mtt.f00668@yahoo.com,2348038389244
3MTT-F00669,2,2024-02-16 09:00:00,4.8,07032218432,3mtt.f00669@gmail.com,2347032218432
3MTT-F00669,3,2024-02-23 15:00:00,2.9,07063401074,3mtt.f00669@gmail.com,2347063401074
3MTT-F00669,4,2024-03-02 13:00:00,4.7,008165972804,3mtt.f00669@yahoo.com,2348165972804
3MTT-F00669,5,2024-03-07 12:00:00,3.8,008162516499,3mtt.f00669@yahoo.com,2348162516499
3MTT-F00669,6,2024-03-14 18:00:00,4.8,8068972398,3mtt.f00669@yahoo.com,2348068972398
3MTT-F00669,7,2024-03-21 17:00:00,4.7,+2348036665524,3mtt.f00669@gmail.com,2348036665524
3MTT-F00669,9,2024-04-03 14:00:00,3.7,2348107304000,3mtt.f00669@gmail.com,2348107304000
3MTT-F00669,10,2024-04-14 18:00:00,3.3,8167292687,3mtt.f00669@gmail.com,2348167292687
3MTT-F00670,2,2024-02-14 09:00:00,2.9,7063360286,3mtt.f00670@gmail.com,2347063360286
3MTT-F00670,3,2024-02-22 15:00:00,2.9,2348148735944,3mtt.f00670@gmail.com,2348148735944
3MTT-F00670,5,2024-03-09 13:00:00,4.8,007067462066,3mtt.f00670@gmail.com,2347067462066
3MTT-F00670,6,2024-03-16 17:00:00,3.9,007065289800,3mtt.f00670@yahoo.com,2347065289800
3MTT-F00670,7,2024-03-22 20:00:00,4.4,008106715630,3mtt.f00670@gmail.com,2348106715630
3MTT-F00670,9,2024-04-02 13:00:00,4.4,09087766800,3mtt.f00670@yahoo.com,2349087766800
3MTT-F00670,10,2024-04-09 20:00:00,4.3,+2348063726512,3mtt.f00670@yahoo.com,2348063726512
3MTT-F00670,11,2024-04-18 17:00:00,3.7,07062340211,3mtt.f00670@gmail.com,2347062340211
3MTT-F00670,12,2024-04-23 14:00:00,3.9,2348147944774,3mtt.f00670@yahoo.com,2348147944774
3MTT-F00671,1,2024-02-11 08:00:00,4.6,8033182736,3mtt.f00671@gmail.com,2348033182736
3MTT-F00671,2,2024-02-13 09:00:00,3.8,0806-677-1086,3mtt.f00671@gmail.com,2348066771086
3MTT-F00671,4,2024-03-01 11:00:00,4.8,008032839278,3mtt.f00671@gmail.com,2348032839278
3MTT-F00671,5,2024-03-10 13:00:00,4.0,08148690300,3mtt.f00671@gmail.com,2348148690300
3MTT-F00671,6,2024-03-17 15:00:00,4.4,09081671613,3mtt.f00671@gmail.com,2349081671613
3MTT-F00671,7,2024-03-23 09:00:00,2.3,08143552784,3mtt.f00671@gmail.com,2348143552784
3MTT-F00671,8,2024-03-30 19:00:00,2.2,7063883498,3mtt.f00671@gmail.com,2347063883498
3MTT-F00671,9,2024-04-06 17:00:00,4.2,0806-567-9780,3mtt.f00671@gmail.com,2348065679780
3MTT-F00671,10,2024-04-11 10:00:00,3.0,9089672334,3mtt.f00671@yahoo.com,2349089672334
3MTT-F00671,11,2024-04-18 16:00:00,3.7,+2348147102037,3mtt.f00671@gmail.com,2348147102037
3MTT-F00671,12,2024-04-22 16:00:00,3.8,0703-747-1799,3mtt.f00671@gmail.com,2347037471799
3MTT-F00672,1,2024-02-07 16:00:00,3.5,09056382469,3mtt.f00672@gmail.com,2349056382469
3MTT-F00672,2,2024-02-16 13:00:00,4.3,2348063127731,3mtt.f00672@gmail.com,2348063127731
3MTT-F00672,5,2024-03-08 08:00:00,2.8,2348166129151,3mtt.f00672@gmail.com,2348166129151
3MTT-F00672,6,2024-03-16 12:00:00,3.0,0813-858-9130,3mtt.f00672@gmail.com,2348138589130
3MTT-F00672,7,2024-03-18 19:00:00,3.5,8061598724,3mtt.f00672@yahoo.com,2348061598724
3MTT-F00672,8,2024-03-26 08:00:00,4.5,0810-741-6712,3mtt.f00672@gmail.com,2348107416712
3MTT-F00672,9,2024-04-01 11:00:00,4.1,0908-979-6887,3mtt.f00672@gmail.com,2349089796887
3MTT-F00672,10,2024-04-09 20:00:00,2.8,8142436752,3mtt.f00672@gmail.com,2348142436752
3MTT-F00672,11,2024-04-21 14:00:00,2.7,8141089733,3mtt.f00672@yahoo.com,2348141089733
3MTT-F00672,12,2024-04-22 20:00:00,2.6,2348038524719,3mtt.f00672@gmail.com,2348038524719
3MTT-F00673,1,2024-02-06 08:00:00,4.9,+2348147218716,3mtt.f00673@gmail.com,2348147218716
3MTT-F00673,2,2024-02-18 18:00:00,4.4,+2349054839974,3mtt.f00673@gmail.com,2349054839974
3MTT-F00673,3,2024-02-25 19:00:00,2.4,07036929783,3mtt.f00673@gmail.com,2347036929783
3MTT-F00673,5,2024-03-07 09:00:00,4.8,0806-038-3331,3mtt.f00673@gmail.com,2348060383331
3MTT-F00673,8,2024-03-27 12:00:00,3.0,2348146966242,3mtt.f00673@gmail.com,2348146966242
3MTT-F00673,9,2024-04-04 11:00:00,3.3,9053130667,3mtt.f00673@gmail.com,2349053130667
3MTT-F00673,10,2024-04-11 16:00:00,3.2,+2349084338364,3mtt.f00673@yahoo.com,2349084338364
3MTT-F00673,11,2024-04-20 16:00:00,2.5,0816-954-8166,3mtt.f00673@gmail.com,2348169548166
3MTT-F00673,12,2024-04-25 19:00:00,2.3,+2349052968292,3mtt.f00673@gmail.com,2349052968292
3MTT-F00674,1,2024-02-09 12:00:00,3.4,0806-556-3252,3mtt.f00674@gmail.com,2348065563252
3MTT-F00674,2,2024-02-16 16:00:00,3.1,+2349052124023,3mtt.f00674@gmail.com,2349052124023
3MTT-F00674,3,2024-02-24 20:00:00,4.5,07039098731,3mtt.f00674@gmail.com,2347039098731
3MTT-F00674,4,2024-02-27 18:00:00,5.0,008108096348,3mtt.f00674@gmail.com,2348108096348
3MTT-F00674,6,2024-03-13 13:00:00,3.9,2347067017278,3mtt.f00674@yahoo.com,2347067017278
3MTT-F00674,8,2024-03-29 19:00:00,4.2,0703-573-6414,3mtt.f00674@gmail.com,2347035736414
3MTT-F00674,9,2024-04-06 08:00:00,2.3,8060129002,3mtt.f00674@yahoo.com,2348060129002
